stationNumber;platform;trackNumber;trackName;length;height
278;B01;1;Gleis 1;140;55
278;B02;2;Gleis 2;140;55
320;B01;1;Gleis 1;141;55
320;B02;2;Gleis 2;145;55
320;B02;3;Gleis 3;120;55
8274;B01;1;Gleis 1;120;55
364;B01;1;Gleis 1;160;55
364;B02;2;Gleis 2;140;55
8273;B01;1;Gleis 1;120;55
365;B01;1;Gleis 1;120;55
394;B01;1;Gleis 1;140;76
394;B02;2;Gleis 2;140;76
588;B01;1;Gleis 1;220;55
588;B01;2;Gleis 2;220;55
645;B01;1;Gleis 1;140;76
645;B02;2;Gleis 2;140;76
656;B01;1;Gleis 1;120;55
656;B02;2;Gleis 2;115,5;55
7434;B01;1;Gleis 1;120;55
7434;B02;2;Gleis 2;120;55
7994;B01;1;Gleis 1;176;34
882;B01;1;Gleis 1;120;55
882;B02;2;Gleis 2;120;55
1115;B01;1;Gleis 1;150,5;76
1115;B02;2;Gleis 2;151;76
1432;B01;1;Gleis 1;144,8;76
1432;B02;2;Gleis 2;142,8;76
1432;B02;3;Gleis 3;142,8;76
1432;B03;4;Gleis 4;289;38
1432;B03;5;Gleis 5;289;38
1502;B01;1;Gleis 1;140;76
1502;B02;2;Gleis 2;140;76
1550;B01;1;Gleis 1;120;55
1550;B02;2;Gleis 2;120;55
8163;B01;1;Gleis 1;70;76
1674;B01;1;Gleis 1;120;55
1674;B02;2;Gleis 2;120;55
1730;B01;1;Gleis 1;131;24
1730;B02;2;Gleis 2;168;24
1985;B01;1;Gleis 1;100;55
2021;B01;1;Gleis 1;145;26
2021;B02;2;Gleis 2;145;12
2088;B01;1;Gleis 1;128;28
2088;B02;2;Gleis 2;143;24
2286;B01;1;Gleis 1;140,6;55
2286;B02;2;Gleis 2;140,7;55
2401;B01;1;Gleis 1;126;32
2401;B02;2;Gleis 2;140;32
2416;B01;1;Gleis 1;140;55
2416;B02;2;Gleis 2;140;55
2586;B01;1;Gleis 1;140;55
2586;B02;2;Gleis 2;140;55
8050;B01;1;Gleis 1;140;76
8050;B02;2;Gleis 2;140;76
2362;B01;1;Gleis 1;286,7;38
2362;B02;2;Gleis 2;282;38
2362;B02;3;Gleis 3;282;38
2628;B01;1;Gleis 1;321;76
2628;B02;2;Gleis 2;340;76
2628;B02;3;Gleis 3;408;76
2628;B04;4;Gleis 4;402;76
2628;B04;5;Gleis 5;450;76
2628;B07;7;Gleis 7;320;76
2628;B07;8;Gleis 8;320;76
2628;B09;9;Gleis 9;322;76
2628;B09;10;Gleis 10;320;76
2629;B01;1;Gleis 1;145;76
2629;B02;2;Gleis 2;145;76
2630;B01;1;Gleis 1;140;76
2630;B02;2;Gleis 2;175;76
2630;B02;3;Gleis 3;165;76
8051;B01;1;Gleis 1;140;76
8051;B02;2;Gleis 2;140;76
2631;B01;1;Gleis 1;283;76
2631;B02;2;Gleis 2;210;76
5596;B01;1;Gleis 1;147;76
5596;B02;2;Gleis 2;140;76
2648;B01;1;Gleis 1;217;36
2648;B02;2;Gleis 2;263;36
2648;B02;3;Gleis 3;263;36
2648;B03;4;Gleis 4;278;36
2648;B03;5;Gleis 5;278;36
2648;B04;6;Gleis 6;284;36
2648;B04;7;Gleis 7;284;36
2650;B01;1;Gleis 1;168;38
2650;B02;2;Gleis 2;168;38
7623;B01;1;Gleis 1;120;55
7623;B02;2;Gleis 2;120;55
8167;B01;1;Gleis 1;70;76
2684;B01;1;Gleis 1;209;76
2684;B02;2;Gleis 2;211;76
2684;B02;3;Gleis 3;211;76
2700;B01;1;Gleis 1;177;32
2700;B02;2;Gleis 2;155;32
2791;B01;1;Gleis 1;140;76
2791;B02;2;Gleis 2;147;76
2814;B01;1;Gleis 1;336;76
2814;B02;2;Gleis 2;336;76
2814;B02;3;Gleis 3;336;76
2823;B01;1;Gleis 1;140;76
2823;B02;2;Gleis 2;140;76
3015;B01;1;Gleis 1;140;76
3193;B01;1;Gleis 1;323;38
3193;B02;2;Gleis 2;220;38
3352;B02;2;Gleis 2;200;34
3490;B01;1;Gleis 1;214;24
3490;B02;2;Gleis 2;204;55
3490;B02;3;Gleis 3;204;55
3576;B02;1;Gleis 1;170;55
3576;B02;2;Gleis 2;170;55
3576;B03;3;Gleis 3;170;55
3576;B03;4;Gleis 4;170;55
3578;B01;1;Gleis 1;263;38
3578;B02;2;Gleis 2;302;38
3591;B01;1;Gleis 1;187;38
3591;B02;2;Gleis 2;353;76
3591;B02;3;Gleis 3;353;76
3725;B01;1;Gleis 1;152;76
3725;B02;2;Gleis 2;160,5;76
3787;B01;1;Gleis 1;100;76
8155;B01;1;Gleis 1;215;76
8155;B02;2;Gleis 2;215;76
8155;B02;3;Gleis 3;215;76
3925;B01;1;Gleis 1;429;76
3925;B02;2;Gleis 2;456;76
3925;B02;3;Gleis 3;456;76
3925;B03;4;Gleis 4;435;76
3925;B03;5;Gleis 5;435;76
3925;B04;7;Gleis 7;472;76
3925;B04;8;Gleis 8;472;76
3925;B05;9;Gleis 9;453;76
3925;B05;10;Gleis 10;453;76
3928;B01;1;Gleis 1;210;76
3928;B02;2;Gleis 2;211;76
3929;B01;1;Gleis 1;280;76
3929;B02;2;Gleis 2;280;76
3930;B01;1;Gleis 1;220;38
3930;B02;2;Gleis 2;303,5;38
3930;B02;3;Gleis 3;303,5;38
3931;B01;1;Gleis 1;281;76
3931;B02;2;Gleis 2;282;76
3932;B01;1;Gleis 1;300;38
3932;B02;2;Gleis 2;280;38
3932;B02;3;Gleis 3;280;38
3933;B01;1;Gleis 1;282,2;76
3933;B02;2;Gleis 2;282,5;76
3934;B01;1;Gleis 1;240;38
3934;B02;2;Gleis 2;240;38
3934;B02;3;Gleis 3;240;38
3935;B01;1;Gleis 1;210;76
3935;B02;2;Gleis 2;210;76
3936;B01;1;Gleis 1;324;76
3936;B02;2;Gleis 2;324;76
3936;B02;3;Gleis 3;324;76
3936;B03;4;Gleis 4;324;38
3936;B03;5;Gleis 5;324;38
4002;B01;1;Gleis 1;140;76
4002;B02;2;Gleis 2;140;76
4017;B01;1;Gleis 1;140;76
4017;B02;2;Gleis 2;164;76
4017;B02;3;Gleis 3;181;76
4145;B01;1;Gleis 1;119;32
4145;B02;2;Gleis 2;271;32
4145;B03;3;Gleis 3;250;32
4177;B01;1;Gleis 1;100;55
4183;B01;1;Gleis 1;141,5;76
4183;B02;2;Gleis 2;140;76
8052;B01;1;Gleis 1;140;76
8052;B02;2;Gleis 2;140;76
4316;B01;1;Gleis 1;140,9;76
4316;B02;2;Gleis 2;140,8;76
4316;B02;3;Gleis 3;140,8;76
4316;B03;12;Gleis 12;284;38
8166;B01;1;Gleis 1;70;76
4315;B01;1;Gleis 1;140;76
4315;B02;2;Gleis 2;140;76
4317;B01;1;Gleis 1;140;76
4317;B02;2;Gleis 2;140;76
4317;B02;3;Gleis 3;140;76
4317;B04;4;Gleis 4;140;76
8053;B01;1;Gleis 1;141;76
8053;B02;2;Gleis 2;141;76
4318;B01;1;Gleis 1;140;76
4318;B02;2;Gleis 2;148;76
4319;B01;1;Gleis 1;141,5;76
4319;B02;2;Gleis 2;140,5;76
4321;B01;1;Gleis 1;140;76
4321;B02;2;Gleis 2;140;76
4322;B01;1;Gleis 1;212;38
4322;B02;2;Gleis 2;196;38
4322;B02;3;Gleis 3;196;38
8271;B01;1;Gleis 1;140;55
8271;B02;2;Gleis 2;140;55
8270;B01;1;Gleis 1;140;55
8270;B02;2;Gleis 2;140;55
4323;B01;1;Gleis 1;145,5;38
4323;B02;2;Gleis 2;152;38
8164;B01;1;Gleis 1;70;76
4370;B01;1;Gleis 1;224;32
4370;B02;2;Gleis 2;230;32
3927;B01;1;Gleis 1;360,5;24
3927;B02;2;Gleis 2;360;30
3927;B02;3;Gleis 3;360;30
3927;B03;4;Gleis 4;317;38
3927;B03;5;Gleis 5;317;38
4387;B01;1;Gleis 1;120;55
4387;B02;2;Gleis 2;120;55
4414;B01;1;Gleis 1;253,25;76
4414;B01;2;Gleis 2;253,25;76
4578;B01;1;Gleis 1;217;38
4578;B02;2;Gleis 2;216;38
4687;B01;1;Gleis 1;140;76
4687;B02;2;Gleis 2;140;76
4740;B01;1;Gleis 1;141;55
4740;B02;2;Gleis 2;140;55
4749;B01;1;Gleis 1;145;76
4749;B02;2;Gleis 2;252;38
4749;B02;3;Gleis 3;252;38
8128;B01;1;Gleis 1;120;55
4754;B01;1;Gleis 1;140;55
4754;B02;2;Gleis 2;140;55
4754;B02;3;Gleis 3;140;55
7558;B01;1;Gleis 1;120;55
7558;B02;2;Gleis 2;120;55
4790;B01;1;Gleis 1;235;76
4790;B02;2;Gleis 2;314,9;76
4790;B02;3;Gleis 3;166,6;76
4790;B02;4;Gleis 4;410;36
5197;B01;1;Gleis 1;140;76
5199;B01;1;Gleis 1;140;76
5199;B02;2;Gleis 2;140;76
5208;B01;1;Gleis 1;101;55
5266;B01;1;Gleis 1;140;76
5283;B01;1;Gleis 1;100;55
5283;B02;2;Gleis 2;116;55
5325;B01;1;Gleis 1;253;38
5325;B02;2;Gleis 2;243;38
7766;B01;1;Gleis 1;160;22
7766;B02;2;Gleis 2;125;20
5377;B01;1;Gleis 1;140;76
5377;B02;2;Gleis 2;155;76
5377;B02;3;Gleis 3;155;76
5468;B01;2;Gleis 2;210;32
5468;B01;3;Gleis 3;210;32
7436;B01;1;Gleis 1;120;55
7436;B02;2;Gleis 2;120;55
5766;B01;1;Gleis 1;337;38
5766;B02;2;Gleis 2;385;38
5766;B02;5;Gleis 5;385;38
5774;B01;1;Gleis 1;140;76
5774;B02;2;Gleis 2;150;76
5774;B02;3;Gleis 3;150;76
5826;B01;1;Gleis 1;144;28
5826;B02;2;Gleis 2;142;34
5830;B01;1;Gleis 1;185;32
5830;B02;2;Gleis 2;218;32
5852;B01;1;Gleis 1;219;38
5852;B02;2;Gleis 2;202;38
5870;B01;1;Gleis 1;228;76
5870;B02;2;Gleis 2;228;76
5870;B02;3;Gleis 3;228;76
7178;B01;2;Gleis 2;228;76
7178;B02;1;Gleis 1;228;76
5941;B01;1;Gleis 1;140;76
5941;B02;2;Gleis 2;140;76
6005;B01;1;Gleis 1;140;55
6005;B02;2;Gleis 2;140;76
6108;B01;1;Gleis 1;120;55
6108;B02;2;Gleis 2;120;55
7459;B01;1;Gleis 1;120;55
7459;B02;2;Gleis 2;120;55
6348;B01;1;Gleis 1;138;38
6348;B02;2;Gleis 2;138;38
6390;B01;1;Gleis 1;430;76
6390;B01;2;Gleis 2;430;76
6390;B02;7;Gleis 7;432;76
6390;B02;8;Gleis 8;432;76
8165;B01;1;Gleis 1;70;76
8165;B02;2;Gleis 2;70;76
6482;B02;2;Gleis 2;179;32
6482;B03;3;Gleis 3;143;32
6498;B01;1;Gleis 1;201,5;38
6498;B02;2;Gleis 2;200;38
6622;B01;1;Gleis 1;377;32
6622;B02;2;Gleis 2;383;32
6622;B02;3;Gleis 3;383;32
6622;B04;4;Gleis 4;245;38
6622;B05;5;Gleis 5;110,5;55
6622;B05;6;Gleis 6;95;55
3873;B01;1;Gleis 1;210;76
3873;B02;2;Gleis 2;210;76
6623;B02;1;Gleis 1;140;55
6623;B02;2;Gleis 2;140;55
7638;B01;1;Gleis 1;120;55
7638;B02;2;Gleis 2;120;55
7713;B01;1;Gleis 1;120;55
7713;B02;2;Gleis 2;120;55
7481;B01;1;Gleis 1;15;55
7481;B02;2;Gleis 2;15;55
6759;B01;1;Gleis 1;243;76
6759;B02;2;Gleis 2;318;76
6759;B02;3;Gleis 3;318;76
6782;B01;1;Gleis 1;120;55
6782;B02;2;Gleis 2;120;55
6832;B01;1;Gleis 1;182;20
6832;B02;2;Gleis 2;113;22
7024;B01;1;Gleis 1;108;32
7024;B02;2;Gleis 2;141;32
7025;B01;1;Gleis 1;140;76
7025;B02;2;Gleis 2;140;76
7049;B01;1;Gleis 1;100;55
7064;B01;1;Gleis 1;216;32
7065;B01;1;Gleis 1;140;76
7074;B01;1;Gleis 1;140;76
7074;B02;2;Gleis 2;140;76
73;B01;1;Gleis 1;295;76
73;B01;2;Gleis 2;275;76
73;B02;3;Gleis 3;297;76
73;B02;4;Gleis 4;297;76
196;B01;1;Gleis 1;245;34
196;B02;3;Gleis 3;208;96
196;B02;4;Gleis 4;208;96
244;B01;1;Gleis 1;370;96
244;B02;2;Gleis 2;380;38
244;B02;3;Gleis 3;380;38
244;B03;4;Gleis 4;358;76
244;B03;5;Gleis 5;357;76
484;B01;1;Gleis 1;218;96
484;B02;2;Gleis 2;210;96
606;B01;1;Gleis 1;259;76
606;B02;2;Gleis 2;259;76
636;B01;3;Gleis 3;405;32
636;B01;4;Gleis 4;405;32
636;B02;5;Gleis 5;210;96
636;B02;6;Gleis 6;210;96
636;B03;7;Gleis 7;394;76
636;B03;8;Gleis 8;394;76
636;B04;9;Gleis 9;418;32
636;B04;10;Gleis 10;418;32
720;B01;1;Gleis 1;137;76
720;B02;2;Gleis 2;357;76
720;B02;3;Gleis 3;357;96
720;B03;4;Gleis 4;357;96
720;B03;5;Gleis 5;357;76
911;B01;1;Gleis 1;105;30
996;B01;1;Gleis 1;140;96
1183;B01;1;Gleis 1;88;38
1234;B02;2;Gleis 2;212;76
1234;B02;3;Gleis 3;212;76
1451;SB1;1;Gleis 1;212;96
1451;SB1;2;Gleis 2;212;96
1486;B01;1;Gleis 1;225;96
1486;B01;2;Gleis 2;225;96
3334;B01;1;Gleis 1;210;55
3334;B02;2;Gleis 2;210;55
1592;B01;1;Gleis 1;210;76
1592;B02;2;Gleis 2;210;96
1592;B02;3;Gleis 3;210;96
1628;B01;1;Gleis 1;140;96
1716;B02;2;Gleis 2;390;38
1716;B02;3;Gleis 3;324;38
1716;B03;5;Gleis 5;414;38
1716;B03;6;Gleis 6;414;38
1716;B04;7;Gleis 7;213;76
1716;B04;8;Gleis 8;303;76
1717;B01;1;Gleis 1;296;38
1717;B01;2;Gleis 2;296;38
1717;B02;3;Gleis 3;210;76
1717;B02;4;Gleis 4;210;76
1718;B01;1;Gleis 1;300;76
1718;B01;2;Gleis 2;300;76
1718;B02;3;Gleis 3;301;76
1718;B02;4;Gleis 4;301;76
1768;B01;1;Gleis 1;210;76
1768;B02;2;Gleis 2;210;76
1775;B01;1;Gleis 1;250;96
1775;B02;3;Gleis 3;210;96
1775;B02;4;Gleis 4;210;96
3022;SB1;1;Gleis 1;210;96
3022;SB1;2;Gleis 2;210;96
1890;B02;2;Gleis 2;210;96
1890;B02;3;Gleis 3;210;96
2016;B01;1;Gleis 1;210;96
2016;B02;2;Gleis 2;210;96
2083;B01;1;Gleis 1;215;76
2083;B02;2;Gleis 2;214;76
2171;B01;1;Gleis 1;215;96
2171;B02;2;Gleis 2;215;96
2387;B01;1;Gleis 1;249;76
2387;B02;2;Gleis 2;222;96
2387;B02;3;Gleis 3;222;96
2726;B01;1;Gleis 1;210;76
2726;B02;2;Gleis 2;210;96
2726;B02;3;Gleis 3;210;96
2726;B03;4;Gleis 4;210;76
2726;B04;101;Gleis 101;137;76
2726;B04;102;Gleis 102;137;55
2829;B01;1;Gleis 1;211;76
2829;B02;2;Gleis 2;211;76
2943;B01;1;Gleis 1;210;96
2943;B02;2;Gleis 2;210;96
3183;B01;1;Gleis 1;140;96
3183;B02;2;Gleis 2;140;96
3194;B01;1;Gleis 1;205;76
3194;B02;2;Gleis 2;210;96
3194;B03;3;Gleis 3;216;76
3195;B02;2;Gleis 2;159;38
3196;B01;1;Gleis 1;217;96
3196;B02;2;Gleis 2;217;76
3377;B01;7;Gleis 7;80;76
3377;B01;1;Gleis 1;211;76
3377;B02;2;Gleis 2;211;76
3377;B02;3;Gleis 3;211;76
3379;B02;3;Gleis 3;229;76
3379;B03;4;Gleis 4;305;76
3379;B03;5;Gleis 5;221;76
3379;B04;6;Gleis 6;370;76
3379;B04;7;Gleis 7;445;76
3626;B01;1;Gleis 1;212;96
3626;B02;2;Gleis 2;210;96
3667;B01;1;Gleis 1;214;76
3667;B02;2;Gleis 2;210;76
3667;B02;3;Gleis 3;210;76
3833;B01;1;Gleis 1;392;76
3833;B02;2;Gleis 2;304;76
3833;B02;3;Gleis 3;304;76
3833;B03;4;Gleis 4;465;76
3833;B03;5;Gleis 5;465;76
7562;B01;1;Gleis 1;140;96
7562;B02;2;Gleis 2;140;96
8110;B01;1;Gleis 1;140;96
8109;B01;1;Gleis 1;140;96
8109;B02;2;Gleis 2;140;96
3916;B01;1;Gleis 1;210;96
3916;B02;2;Gleis 2;210;96
3941;B01;1;Gleis 1;222;96
3941;B02;2;Gleis 2;216;96
3941;B02;3;Gleis 3;216;96
4001;B01;1;Gleis 1;210;76
4001;B02;2;Gleis 2;210;76
4334;B01;1;Gleis 1;210;76
4334;B02;2;Gleis 2;210;76
4458;B01;1;Gleis 1;211;96
4458;B02;2;Gleis 2;211;76
4467;B01;1;Gleis 1;210;76
4467;B02;2;Gleis 2;210;76
4592;B01;1;Gleis 1;210;96
4592;B01;2;Gleis 2;210;96
4617;B01;1;Gleis 1;210;96
4617;B02;2;Gleis 2;210;96
4638;B01;1;Gleis 1;300;76
4638;B01;2;Gleis 2;300;76
4638;B02;3;Gleis 3;301;76
4638;B02;4;Gleis 4;301;76
4661;B01;1;Gleis 1;107;32
4842;B01;1;Gleis 1;89;30
4967;B01;1;Gleis 1;324;38
4967;B02;3;Gleis 3;430;38
4967;B02;4;Gleis 4;360;38
4967;B03;6;Gleis 6;217;76
4967;B03;7;Gleis 7;217;76
4967;B04;9;Gleis 9;311;76
4967;B04;10;Gleis 10;210;76
4967;B05;59;Gleis 59;99;36
5226;B01;1;Gleis 1;140;96
5226;B02;2;Gleis 2;213;96
5226;B02;3;Gleis 3;213;96
8111;B01;1;Gleis 1;140;96
8111;B02;2;Gleis 2;140;96
5333;B01;1;Gleis 1;210;76
5333;B02;2;Gleis 2;210;76
5443;B01;1;Gleis 1;210;76
5443;B02;2;Gleis 2;210;76
5682;B01;1;Gleis 1;344;96
5682;B01;14;Gleis 14;210;96
5682;B02;2;Gleis 2;349;30
5682;B02;3;Gleis 3;349;30
5682;B03;4;Gleis 4;208;32
5682;B03;5;Gleis 5;208;32
5707;B01;1;Gleis 1;210;76
5707;B02;2;Gleis 2;210;76
5863;B01;1;Gleis 1;140;96
6026;B01;1;Gleis 1;216;76
6026;B02;2;Gleis 2;216;76
6070;B01;1;Gleis 1;80;38
6070;B02;2;Gleis 2;79;32
6079;SB1;1;Gleis 1;211;96
6079;SB1;2;Gleis 2;211;96
1824;SB1;1;Gleis 1;251;96
1824;SB1;2;Gleis 2;251;96
6071;B01;1;Gleis 1;408;76
6071;B01;2;Gleis 2;419;76
6071;B02;3;Gleis 3;274;76
6071;B02;4;Gleis 4;222;76
6071;B03;5;Gleis 5;408;76
6071;B03;6;Gleis 6;407;76
6071;B04;7;Gleis 7;341;76
6071;B04;8;Gleis 8;336;76
6071;B05;9;Gleis 9;417;76
6071;B05;10;Gleis 10;412;76
6071;B06;11;Gleis 11;261;76
6071;B06;12;Gleis 12;282;76
6071;B07;13;Gleis 13;301;76
6071;B07;14;Gleis 14;324;76
6071;B08;15;Gleis 15;412;76
6071;B08;16;Gleis 16;437;76
6071;SB1;101;Gleis 101;210;96
6071;SB1;102;Gleis 102;210;96
6072;B01;1;Gleis 1;210;96
6072;B01;2;Gleis 2;210;96
6072;B02;3;Gleis 3;210;96
6073;B01;3;Gleis 3;210;96
6073;B01;4;Gleis 4;210;96
6074;B01;1;Gleis 1;210;96
6074;B02;4;Gleis 4;210;96
6075;B01;1;Gleis 1;222;96
6075;B01;2;Gleis 2;222;96
6083;SB1;1;Gleis 1;205;96
6083;SB1;2;Gleis 2;205;96
6085;SB1;1;Gleis 1;210;96
6085;SB1;2;Gleis 2;210;96
6076;SB1;1;Gleis 1;211;96
6076;SB2;2;Gleis 2;211;96
6077;B01;1;Gleis 1;253;76
6077;B02;2;Gleis 2;361;96
6077;B02;3;Gleis 3;361;96
6077;B03;4;Gleis 4;340;76
6077;B03;5;Gleis 5;275;55
6077;B04;6;Gleis 6;298;55
6077;B04;7;Gleis 7;298;55
6077;B05;8;Gleis 8;291;55
6078;B01;1;Gleis 1;210;76
6078;B02;2;Gleis 2;220;76
6078;B02;3;Gleis 3;220;76
6078;B11;1a;Gleis 1a;115;76
6080;B01;1;Gleis 1;96,2;32
6081;B02;2;Gleis 2;280;76
6081;B03;5;Gleis 5;210;76
6081;B03;6;Gleis 6;210;76
6082;B01;2;Gleis 2;218;96
6082;B01;3;Gleis 3;218;96
6084;B01;1;Gleis 1;220;96
6084;B02;2;Gleis 2;210;96
6086;B02;2;Gleis 2;164;76
6086;B02;3;Gleis 3;164;55
6086;B03;4;Gleis 4;228;76
6086;B03;5;Gleis 5;228;96
6086;B04;6;Gleis 6;211;96
6087;B01;1;Gleis 1;210;96
6087;B02;2;Gleis 2;235;96
6087;B02;3;Gleis 3;235;96
6088;B01;1;Gleis 1;212;76
6088;B02;2;Gleis 2;212;76
6089;B01;1;Gleis 1;80;38
6089;B02;2;Gleis 2;80;38
6090;B01;6;Gleis 6;229;76
6090;B02;4;Gleis 4;221;76
6090;B02;5;Gleis 5;221;76
6090;B04;2;Gleis 2;291;76
6090;B05;11;Gleis 11;212;96
6090;B12;12;Gleis 12;211;96
6137;B02;2;Gleis 2;211;96
6137;B02;3;Gleis 3;211;96
6357;B01;1;Gleis 1;104;32
6471;B01;1;Gleis 1;317;96
6471;B02;3;Gleis 3;380;96
6471;B03;5;Gleis 5;357;96
6471;B04;6;Gleis 6;296;76
6471;B04;7;Gleis 7;296;76
6608;B01;1;Gleis 1;212;76
6608;B01;2;Gleis 2;212;76
6613;B01;1;Gleis 1;260;76
6613;B02;2;Gleis 2;262;76
6671;B01;1;Gleis 1;454;76
6671;B02;2;Gleis 2;341;76
6671;B02;3;Gleis 3;341;76
6671;B03;12;Gleis 12;215;96
6671;B04;11;Gleis 11;210;96
6687;B01;1;Gleis 1;215;76
6687;B02;2;Gleis 2;220;76
6801;B01;1;Gleis 1;301;76
6801;B02;2;Gleis 2;305;96
6801;B02;3;Gleis 3;305;96
6806;B01;1;Gleis 1;210;76
6806;B02;2;Gleis 2;210;76
4;B01;1;Gleis 1;270;55
4;B02;2;Gleis 2;270;55
4;B02;3;Gleis 3;253;55
4;B03;4;Gleis 4;210;55
4;B03;5;Gleis 5;210;55
61;B01;1;Gleis 1;140;38
61;B02;2;Gleis 2;121;24
141;B01;1;Gleis 1;190;55
141;B02;3;Gleis 3;190;55
217;B01;1;Gleis 1;140;38
468;B01;1;Gleis 1;186;24
468;B02;2;Gleis 2;218;24
500;B01;1;Gleis 1;100;22
613;B01;1;Gleis 1;216;55
613;B02;2;Gleis 2;216;55
613;B02;3;Gleis 3;166;55
6918;B01;1;Gleis 1;170;55
6918;B02;2;Gleis 2;170;55
695;B01;1;Gleis 1;180;38
695;B02;2;Gleis 2;160;38
698;B01;1;Gleis 1;143;28
698;B02;2;Gleis 2;110;55
718;B01;1;Gleis 1;143;38
718;B02;2;Gleis 2;265;38
718;B02;3;Gleis 3;265;38
775;B01;1;Gleis 1;211;34
775;B02;2;Gleis 2;211;24
1079;B01;1;Gleis 1;309;34
1079;B02;2;Gleis 2;371;38
1079;B03;3;Gleis 3;409;76
1079;B03;4;Gleis 4;409;76
1438;B01;1;Gleis 1;190;76
1438;B02;2;Gleis 2;190;76
1438;B02;3;Gleis 3;190;76
1456;B01;1;Gleis 1;175;24
1456;B02;2;Gleis 2;172;38
1483;B01;1;Gleis 1;204;38
1483;B02;2;Gleis 2;120;55
1483;B02;3;Gleis 3;120;55
1539;B01;1;Gleis 1;246;38
1539;B02;2;Gleis 2;243;76
1539;B02;3;Gleis 3;243;76
1554;B01;1;Gleis 1;279;55
1554;B02;2;Gleis 2;225;26
1554;B03;3;Gleis 3;112;26
1621;B01;1;Gleis 1;154;38
1621;B02;2;Gleis 2;165;55
1621;B02;3;Gleis 3;185;55
1767;B01;1;Gleis 1;190;76
1767;B02;2;Gleis 2;190;76
1788;B01;1;Gleis 1;140;34
1788;B02;2;Gleis 2;165;76
1833;B01;1;Gleis 1;164;76
1833;B02;2;Gleis 2;164;76
1998;B01;1;Gleis 1;96;38
1998;B02;2;Gleis 2;165;76
1998;B02;3;Gleis 3;165;76
2045;B01;1;Gleis 1;245;26
2045;B02;2;Gleis 2;380;36
2045;B02;3;Gleis 3;380;36
2046;B01;101;Gleis 101;208;26
2046;B02;103;Gleis 103;236;26
2085;B01;1;Gleis 1;127;24
2118;B01;1;Gleis 1;120;55
2118;B02;2;Gleis 2;120;55
2126;B01;1;Gleis 1;222;38
2126;B02;2;Gleis 2;241;38
2175;B01;1J;Gleis 1J;155;24
2175;B02;2J;Gleis 2J;130;24
2175;B12;2R;Gleis 2R;140;24
2189;B01;1;Gleis 1;257;38
2189;B02;2;Gleis 2;251;38
2189;B02;3;Gleis 3;251;38
2189;B03;4;Gleis 4;406;38
2189;B03;5;Gleis 5;410;34
2189;B04;6;Gleis 6;338;38
2189;B04;7;Gleis 7;295;38
2189;B04;13;Gleis 13;100;38
2639;B01;1;Gleis 1;162;28
2639;B02;2;Gleis 2;210;28
2639;B02;3;Gleis 3;210;28
2640;B01;1;Gleis 1;124;38
2641;B01;1;Gleis 1;102;20
2642;B01;1;Gleis 1;110;22
2642;B02;2;Gleis 2;117;30
2703;B01;1;Gleis 1;120;55
2703;B02;2;Gleis 2;120;55
2717;B01;1;Gleis 1;120;55
2717;B02;2;Gleis 2;120;55
2728;B01;1;Gleis 1;134;28
2728;B02;2;Gleis 2;156;28
2728;B03;3;Gleis 3;165;28
2821;B01;1;Gleis 1;120;38
2821;B02;2;Gleis 2;120;38
8008;B01;1;Gleis 1;120;55
3026;B01;1;Gleis 1;130;24
3026;B02;2;Gleis 2;120;26
3347;B01;1;Gleis 1;120;55
3347;B02;2;Gleis 2;120;55
3445;B01;1;Gleis 1;190;76
3445;B02;2;Gleis 2;190;76
3527;B01;1;Gleis 1;120;55
3527;B02;2;Gleis 2;120,7;55
3574;B01;1;Gleis 1;149;38
3574;B02;2;Gleis 2;137;38
7892;B01;1;Gleis 1;97;55
7892;B01;2;Gleis 2;136;55
3593;B01;1;Gleis 1;190;55
3593;B02;2;Gleis 2;190;55
3593;B02;3;Gleis 3;205;55
3593;B20;6;Gleis 6;110;55
3778;B01;1;Gleis 1;190;55
3778;B02;2;Gleis 2;190;55
3781;B01;1;Gleis 1;282;76
3781;B02;2;Gleis 2;265;76
4150;B01;1;Gleis 1;264;34
4150;B02;2;Gleis 2;265;34
4275;B01;1;Gleis 1;120;55
4275;B02;2;Gleis 2;120;55
4287;B01;1;Gleis 1;138,5;24
4287;B02;2;Gleis 2;164;76
4287;B02;3;Gleis 3;164;76
4531;B01;1;Gleis 1;120;55
4531;B02;2;Gleis 2;120;55
4635;B01;1;Gleis 1;135;38
4657;B01;1;Gleis 1;120;55
4657;B01;2;Gleis 2;134;55
4773;B01;1;Gleis 1;186;24
4773;B02;2;Gleis 2;164;76
4920;B01;1;Gleis 1;117;38
4969;B01;1;Gleis 1;165;38
4969;B02;2;Gleis 2;307;38
4969;B02;3;Gleis 3;307;38
5111;B01;1;Gleis 1;94;24
5185;B01;2;Gleis 2;190;76
5185;B02;1;Gleis 1;218;76
5397;B01;1;Gleis 1;120;24
5471;B01;1;Gleis 1;210;76
5471;B02;2;Gleis 2;210;76
5556;B01;1;Gleis 1;126;24
5556;B02;2;Gleis 2;140;24
5557;B01;1;Gleis 1;165;55
5557;B02;2;Gleis 2;165;55
5608;B01;1;Gleis 1;135;34
5686;B01;1;Gleis 1;118;24
5699;B01;1;Gleis 1;270;55
5699;B02;2;Gleis 2;270;55
5699;B02;4;Gleis 4;270;55
5700;B01;1;Gleis 1;120;55
5701;B01;1;Gleis 1;130;28
